,Cruise,Station,Latitude,Longitude,Sample #,Date Sampled,DEPTH [m],Stn-depth,dCo [pM],LdCo [pM],dZn [nmol/kg],CTDPRS [dbar],CTDTMP,CTDOXY [umol/kg],CTDFLUOR,CTDXMISS,CTDSAL,Salinity,Silicate [umol/kg],Phosphate [umol/kg],Nitrate [umol/kg],Nitrite [umol/kg],Density,dZn [nM],Silicate [uM],Phosphate [uM],Nitrate [uM],Nitrite [uM],Sigma0 [kg/m3]
361,GP15,19.0,17.5,-152.00001,13974,43400,260,19-260,95.2802587,8.474389003999999,0.7556787290000001,259.4,11.1315,138.6,0.001,4.702,34.1677,34.1709,18.09,1.46,18.54,0.0,1.0272749978181819,0.7762898646847216,18.58340471053091,1.4998214968145456,19.04567845954909,0.0,26.114092252354567
362,GP15,19.0,17.5,-152.00001,13972,43400,300,19-300,106.51824340000002,18.20626654,1.688920441,300.9,9.2239,163.8,0.001,4.704,34.0612,33.9927,24.74,1.48,20.9,0.0,1.0277156152502387,1.7357299101310195,25.425684321290902,1.5210191105703532,21.479256358729987,0.0,26.35707023515488
363,GP15,19.0,17.5,-152.00001,13970,43400,350,19-350,113.3144919,15.77698913,2.8244891969999997,350.3,7.9123,119.4,0.001,4.702,34.0762,34.079,39.21,2.01,27.85,0.0,1.0281624467361326,2.904033723567294,40.31424953652376,2.066606517939626,28.634324141601294,0.0,26.571327713958226
364,GP15,19.0,17.5,-152.00001,13968,43400,400,19-400,134.2316748,8.463957163,3.479239408,400.0,7.3409,73.8,0.001,4.703,34.1739,34.1811,50.46,2.46,32.87,0.0,1.0285524151166177,3.578580095867311,51.90075486678453,2.5302389411868793,33.80851788488322,0.0,26.731455544728533
365,GP15,19.0,17.5,-152.00001,13966,43400,550,19-550,85.20656037,,4.6971898219999995,552.8,6.1631,31.4,0.001,4.708,34.3562,34.3571,70.2,2.89,38.85,0.0,1.0295640745304036,4.836057891981061,72.27539803203433,2.9754401753928663,39.99856429550618,0.0,27.036709591896624
366,GP15,19.0,17.5,-152.00001,14086,43401,550,19-550b,75.54276248,,4.096531185,552.2,6.2539,31.2,0.001,4.704,34.3738,34.3696,69.1,2.87,39.07,0.0,1.029562340062081,4.21763423296589,71.1427576982898,2.9548439159781728,40.22500062622551,0.0,27.0390034759439
367,GP15,19.0,17.5,-152.00001,14082,43401,800,19-800,57.06552411,28.39674238,5.187522428,805.2,4.8829,36.2,0.001,4.707,34.4782,34.4731,91.48,3.0,41.62,0.0,1.0309880027616984,5.348273387325237,94.31478249264018,3.0929640082850955,42.90972067494189,0.0,27.291654186093638
368,GP15,19.0,17.5,-152.00001,14078,43401,1000,19-1000,70.81934147,0.0,5.731278267,1006.0,4.1381,43.4,0.001,4.707,34.5167,34.5137,106.43,3.04,42.14,0.0,1.0320330460341698,5.914868567561448,109.8392770894167,3.137380459943876,43.48987255987991,0.0,27.40590770881863
369,GP15,19.0,17.5,-152.00001,14074,43401,1145,19-1145,66.63343966,,,1154.0,3.6676,45.0,0.001,4.708,34.5432,34.5408,117.56,3.08,42.55,0.0,1.0327898576378356,,121.41477566390395,3.180992761524534,43.9452084424899,0.0,27.476487615281258
370,GP15,19.0,17.5,-152.00001,14070,43401,1300,19-1300,55.32035481,7.970343402999999,,1308.3,3.1941,54.6,0.001,4.709,34.5657,34.5632,127.63,3.02,41.96,0.0,1.0335713547285454,,131.91471200400426,3.1213854912802073,43.368654044409766,0.0,27.54138900330986
371,GP15,19.0,17.5,-152.00001,14066,43401,1700,19-1700,47.98153686,,,1715.0,2.3846,81.4,0.001,4.711,34.6103,34.6079,145.41,2.85,40.47,0.0,1.03555841671737,,150.58054937487276,2.9513414876445045,41.90904912455196,0.0,27.651916146209032
372,GP15,19.0,17.5,-152.00001,14044,43400,2100,19-2100,47.20777321,0.0,,2122.6,1.969,96.3,0.001,4.709,34.6283,34.6283,151.65,2.77,39.17,0.0,1.0374691751589646,,157.332200412857,2.873789615190332,40.63766759097665,0.0,27.70282915749317
373,GP15,19.0,17.5,-152.00001,14040,43400,2500,19-2500,50.74454875,,,2527.8,1.7552,109.6,0.001,4.71,34.6471,34.6459,155.37,2.69,38.5,0.0,1.0393312799022838,,161.48090095841783,2.7958011429371434,40.01425427623793,0.0,27.7368970464629
374,GP15,19.0,17.5,-152.00001,14036,43400,3000,19-3000,50.19251611,0.0,,3037.9,1.598,120.5,0.001,4.712,34.661,34.6594,158.79,2.64,37.83,0.0,1.041633434858261,,165.40097312114327,2.7499122680258092,39.40499284068801,0.0,27.76298138810398
375,GP15,19.0,17.5,-152.00001,14032,43400,4000,19-4000,38.20010582,,,4060.9,1.4398,143.2,0.001,4.713,34.6771,34.6776,148.81,2.49,35.92,0.0,1.0461491516346995,,155.67745525475962,2.604911387570402,37.577677526718404,0.0,27.793349535718562
376,GP15,19.0,17.5,-152.00001,14028,43400,4970,19-4970,48.17834994,,,5057.7,1.4156,161.2,0.001,4.7139999999999995,34.685,34.6839,135.21,2.38,34.48,0.0,1.0504307253221181,,142.0287383708036,2.500025126266641,36.21885140910663,0.0,27.80786018916615
377,GP15,19.0,17.5,-152.00001,14024,43400,5090,19-5090,34.64450788,0.0,,5181.9,1.4274,161.4,0.001,4.713,34.6852,34.6855,134.43,2.36,34.37,0.0,1.0509544476009847,,141.27980639100036,2.480252496338324,36.12130436404584,0.0,27.8081877280747
378,GP15,20.0,14.251560000000001,-152.00003,14101,43402,2,20-2,2.860833308,,0.056938790999999996,2.0,28.1421,186.8,0.002,4.662,33.867,33.8768,0.2,0.1,0.0,0.0,1.0215063468335366,0.05816333638752825,0.20430126936670734,0.10215063468335367,0.0,0.0,21.497630987479397
379,GP15,20.0,14.251560000000001,-152.00003,14126,43402,25,20-25,18.61054851,,0.18332194,23.0,28.148000000000003,187.7,0.003,4.665,33.8534,33.8982,0.0,0.09,0.0,0.0,1.0215843036963403,0.18727881642716226,0.0,0.09194258733267063,0.0,0.0,21.487102333459006
380,GP15,20.0,14.251560000000001,-152.00003,14124,43402,50,20-50,20.96876357,,0.14097383300000002,48.8,23.875,206.7,0.006,4.656000000000001,34.6544,34.6498,0.39,0.12,0.0,0.0,1.0236309426880428,0.14430517756813674,0.39921606764833667,0.12283571312256512,0.0,0.0,23.422369153665613
381,GP15,20.0,14.251560000000001,-152.00003,14122,43402,75,20-75,16.25327999,,0.069355285,73.2,21.5904,198.1,0.013000000000000001,4.6610000000000005,34.9425,34.9731,0.68,0.12,0.0,0.0,1.0246104149037099,0.07106214733961505,0.6967350821345227,0.12295324978844518,0.0,0.0,24.295577063610153
382,GP15,20.0,14.251560000000001,-152.00003,14120,43402,100,20-100,29.66495141,,0.071724087,98.4,18.5903,181.3,0.008,4.675,34.7367,34.7364,1.86,0.28,3.15,0.15,1.0253598679740803,0.07354300037688145,1.9071693544317894,0.2871007630327425,3.229883584118353,0.15380398019611205,24.93225387054008
383,GP15,20.0,14.251560000000001,-152.00003,14118,43402,140,20-140,106.0131555,,0.47682538,138.7,12.1713,107.7,0.004,4.69,34.2225,34.1417,18.19,1.64,20.41,0.01,1.026578656873549,0.4894987581636197,18.67346576852986,1.6835889972726203,20.952470386789138,0.010265786568735492,25.960048342302798
384,GP15,20.0,14.251560000000001,-152.00003,14116,43402,180,20-180,118.60103259999998,,1.015035361,178.8,10.9615,54.4,0.001,4.692,34.4277,34.4184,28.35,2.21,27.18,0.0,1.0271461026810493,1.042589615134602,29.11959201100775,2.269992886925119,27.91783107087092,0.0,26.34490890778352
385,GP15,20.0,14.251560000000001,-152.00003,14114,43402,240,20-240,90.74669017,,1.276337585,237.6,10.222999999999999,18.1,0.001,4.694,34.5824,34.5853,33.62,2.48,32.3,0.0,1.0276646508170026,1.3116470186136415,34.55008556046763,2.5486083340261665,33.193568221389185,0.0,26.59724268562968
386,GP15,20.0,14.251560000000001,-152.00003,14112,43402,300,20-300,64.97238861,,1.686519123,298.3,9.5723,19.7,0.001,4.695,34.5847,34.5827,37.53,2.56,34.54,0.0,1.0280539319941675,1.7338326157835051,38.582864067741106,2.631818065905069,35.508982811078546,0.0,26.710522373784215
387,GP15,20.0,14.251560000000001,-152.00003,14110,43402,400,20-400,69.73489326,,1.966238144,400.6,8.7699,19.9,0.001,4.696000000000001,34.5894,34.5881,42.61,2.69,36.31,0.0,1.0286551594711262,2.0225810115745313,43.83099634506468,2.7670823789773293,37.350468840396594,0.0,26.845897090389826
388,GP15,20.0,14.251560000000001,-152.00003,14108,43402,600,20-600,79.81887195,,3.3097038519999997,603.3,7.077999999999999,17.6,0.001,4.7,34.5347,34.5479,58.94,2.93,39.33,0.0,1.029799496283547,3.408331359637315,60.69638231095226,3.017312524110793,40.50201418883191,0.0,27.0568460220195
389,GP15,20.0,14.251560000000001,-152.00003,14106,43402,800,20-800,85.54772821,,4.429109802,803.4,5.6706,22.3,0.001,4.703,34.5193,34.5195,77.71,3.08,42.34,0.0,1.0309033425347396,4.565984099335179,80.1114987483746,3.175182295006998,43.648447522920875,0.0,27.231326163873746
390,GP15,20.0,14.251560000000001,-152.00003,14104,43402,1000,20-1000,57.24947264,,5.526436704,1006.7,4.6633,32.9,0.001,4.707,34.5384,34.5409,94.52,3.12,43.28,0.0,1.0319830817628037,5.703189180960991,97.5430408882202,3.219787215099948,44.66422777869415,0.0,27.366538953848476
391,GP15,21.0,11.00004,-152.00016000000002,14137,43403,2,21-2,10.08457726,0.0,0.071492296,2.0,29.0094,193.3,0.002,4.665,33.4477,33.4629,0.1,0.09,0.0,0.0,1.0209053289723686,0.07298686596686996,0.10209053289723687,0.09188147960751317,0.0,0.0,20.89669675525772
392,GP15,21.0,11.00004,-152.00016000000002,14162,43403,20,21-20,13.48425653,10.04659289,0.15621707699999998,18.0,28.9596,194.2,0.002,4.665,33.5067,33.6681,0.1,0.1,0.0,0.0,1.02103473856623,0.15950306237427558,0.102103473856623,0.102103473856623,0.0,0.0,20.958801125763898
393,GP15,21.0,11.00004,-152.00016000000002,14160,43403,45,21-45,44.78715759,22.32551052,0.091011105,43.6,21.079,173.3,0.018000000000000002,4.625,34.583,34.4813,2.54,0.33,0.56,0.03,1.0243493336248022,0.09322716475920689,2.6018473074069974,0.3380352800961847,0.5736356268298892,0.030730480008744065,24.161068875516776
394,GP15,21.0,11.00004,-152.00016000000002,14158,43403,60,21-60,53.27612799,,0.07034689999999999,58.2,17.6919,190.9,0.017,4.641,34.4806,34.5363,6.16,0.7,6.81,0.17,1.0252105004505114,0.07212038055414208,6.31529668277515,0.717647350315358,6.981683508067983,0.17428578507658696,24.956305570535278
395,GP15,21.0,11.00004,-152.00016000000002,14156,43403,80,21-80,97.34136182,52.80789233,0.22294211,78.3,13.3664,146.8,0.009000000000000001,4.675,34.3305,34.3102,16.62,1.67,19.98,0.22,1.0261541480335037,0.22877297094784166,17.054681940316833,1.7136774272159512,20.502559877709405,0.22575391256737082,25.806461798784085
396,GP15,21.0,11.00004,-152.00016000000002,14154,43403,100,21-100,105.0446239,,0.42112024600000003,97.8,12.3659,89.5,0.005,4.691,34.5254,34.5282,25.12,2.26,28.33,0.05,1.0265923131836334,0.4323188074696008,25.787998907172874,2.3200986277950113,29.083360232492332,0.05132961565918168,26.15646096038722
397,GP15,21.0,11.00004,-152.00016000000002,14152,43403,125,21-125,111.05036809999999,44.15514221,0.787676622,123.5,11.7323,13.2,0.003,4.697,34.7156,34.7135,28.83,2.48,33.16,0.0,1.0269775329584527,0.8089261940306077,29.60776227519219,2.5469042817369627,34.05457499290229,0.0,26.4259666431401
398,GP15,21.0,11.00004,-152.00016000000002,14150,43403,150,21-150,119.8401906,,0.6280450710000001,149.2,11.4023,4.4,0.001,4.698,34.7272,34.7275,29.41,2.48,33.89,0.0,1.0271645821073232,0.6451056528982791,30.208910359776375,2.5473681636261616,34.810607687617185,0.0,26.497466155358325
399,GP15,21.0,11.00004,-152.00016000000002,14148,43403,175,21-175,120.51129820000001,25.47949336,0.815539395,175.5,11.0363,1.6,0.001,4.698,34.7168,34.7147,30.78,2.5,34.35,0.0,1.0273429088830615,0.837838614368032,31.621614735420632,2.5683572722076535,35.28922892013316,0.0,26.55710899744213
400,GP15,21.0,11.00004,-152.00016000000002,14146,43403,200,21-200,113.5889777,48.84183955,1.0023179759999998,198.9,10.6599,5.8,0.001,4.696000000000001,34.7087,34.7085,32.64,2.53,34.71,0.0,1.0275106931738336,1.0298924383003538,33.53794902519393,2.599602053729799,35.66489616006376,0.0,26.618785813855993
401,GP15,21.0,11.00004,-152.00016000000002,14144,43403,250,21-250,,36.92240408,1.16691025,250.2,10.1808,7.6,0.001,4.695,34.6866,34.6851,34.01,2.56,35.22,0.0,1.0278103567581742,1.1993624403572702,34.9558302333455,2.631194513300926,36.1994807650229,0.0,26.68646053984935
402,GP15,21.0,11.00004,-152.00016000000002,14142,43403,300,21-300,104.60159209999999,,1.2445844659999998,299.4,9.6966,7.0,0.001,4.695,34.6606,34.6685,36.84,2.62,35.54,0.0,1.0280966369699378,1.2795531039196257,37.875080105972515,2.6936131888612374,36.53855447791159,0.0,26.74926500922743
403,GP15,21.0,11.00004,-152.00016000000002,14140,43403,400,21-400,65.76012719,14.03209359,1.799816054,401.6,8.7914,8.1,0.001,4.698,34.6044,34.6052,43.39,2.74,36.27,0.0,1.0286675122410713,1.8514123027597218,44.63388335614009,2.8185489835405355,37.30977066898366,0.0,26.85398965370564
404,GP15,21.0,11.00004,-152.00016000000002,14262,43404,400,21-400b,68.61962865,,1.752291581,401.1,8.9106,10.1,0.001,4.697,34.6118,34.6083,41.73,2.73,36.16,0.0,1.0286512175666307,1.8024968683274063,42.925615309055495,2.808217823956902,37.196028027209366,0.0,26.841033761375456
405,GP15,21.0,11.00004,-152.00016000000002,14258,43404,600,21-600,45.92758877,,3.3069300110000004,602.5,6.7887,24.0,0.001,4.704,34.5385,34.5433,60.2,2.89,39.85,0.0,1.0298417931371981,3.4056147323074546,61.996475946859334,2.9762427821665027,41.03919545651735,0.0,27.098619630117355
406,GP15,21.0,11.00004,-152.00016000000002,14254,43404,800,21-800,48.69636781,2.080574995,4.416905665,804.5,5.5116,39.2,0.001,4.705,34.5376,34.5386,76.03,2.99,41.76,0.0,1.030944521395641,4.55358469685312,78.38271196171058,3.082524118972967,43.052243213481965,0.0,27.264454191486948
407,GP15,21.0,11.00004,-152.00016000000002,14250,43404,1000,21-1000,40.04399315,,,1006.3,4.6517,52.7,0.001,4.706,34.5498,34.551,91.27,2.99,41.92,0.0,1.0319912021685431,,94.18983702192293,3.0856536944839443,43.26107119490533,0.0,27.376260670088413
408,GP15,21.0,11.00004,-152.00016000000002,14246,43404,1400,21-1400,47.86511873,0.0,,1410.5,3.4216,60.4,0.001,4.708,34.585,34.5865,117.36,2.95,41.4,0.0,1.034020900518928,,121.35269288490139,3.050361656530838,42.80846528148362,0.0,27.535747352535054
409,GP15,21.0,11.00004,-152.00016000000002,14242,43404,1800,21-1800,31.19419389,,,1816.9,2.541,91.4,0.001,4.708,34.6218,34.6212,138.66,2.88,40.89,0.0,1.0360074208345378,,143.652788972917,2.983701372003469,42.36234343792425,0.0,27.6481652758348
410,GP15,21.0,11.00004,-152.00016000000002,14210,43403,2250,21-2250,22.00746268,0.0,,2273.1,1.9989,96.5,0.001,4.707,34.6542,34.6528,150.19,2.75,39.06,0.0,1.0381610633405967,,155.9214101031242,2.854942924186641,40.55057113408371,0.0,27.7214979856044
411,GP15,21.0,11.00004,-152.00016000000002,14206,43403,2750,21-2750,24.49107985,,,2782.6,1.8257,101.3,0.001,4.708,34.6681,34.6658,154.49,2.7,38.44,0.0,1.040471876527457,,160.74250020472684,2.809274066624134,39.995738933715444,0.0,27.749487611548602
412,GP15,21.0,11.00004,-152.00016000000002,14202,43403,3250,21-3250,11.73555127,13.64653244,,3292.3,1.6667,122.8,0.001,4.711,34.6766,34.675,156.05,2.64,37.66,0.0,1.0427559807298499,,162.72207079289308,2.752875789126804,39.27019023428614,0.0,27.771460371748617
413,GP15,21.0,11.00004,-152.00016000000002,14198,43403,4250,21-4250,5.122304447,,,4316.0,1.4136,160.8,0.001,4.7139999999999995,34.6936,34.6908,142.66,2.43,35.22,0.0,1.0472669411362263,,149.40310182249405,2.54485866696103,36.88474166681789,0.0,27.808627119486573
414,GP15,21.0,11.00004,-152.00016000000002,14194,43403,5218,21-5218,22.06746531,,,5311.5,1.4344,155.2,0.001,4.715,34.6991,34.6956,134.26,2.36,34.23,0.0,1.0515101666780446,,141.17575497819428,2.481563993360185,35.993193005389465,0.0,27.819104235205486
415,GP15,21.0,11.00004,-152.00016000000002,14190,43403,5338,21-5338,29.98099706,0.0,,5434.0,1.4506,155.2,0.001,4.715,34.6989,34.6969,134.35,2.35,34.21,0.0,1.0520226836741162,,141.33924755161752,2.4722533066341734,35.989696008491514,0.0,27.81895226653228
416,GP15,22.0,9.24929,-151.99788,14275,43405,2,22-2,0.0,,0.031777053,2.0,29.2271,186.4,0.002,4.665,33.4033,33.4227,0.0,0.06,0.0,0.0,1.0207993613699893,0.0324379954086203,0.0,0.061247961682199356,0.0,0.0,20.790749240059995
417,GP15,22.0,9.24929,-151.99788,14312,43405,20,22-20,0.0,,0.111909286,17.5,29.2832,186.0,0.002,4.671,33.4609,33.6206,0.0,0.1,0.04,0.0,1.0208901649137665,0.11424708943992186,0.0,0.10208901649137665,0.04083560659655066,0.0,20.81641401735078
418,GP15,22.0,9.24929,-151.99788,14310,43405,60,22-60,54.57411314,,0.084288907,58.4,18.6616,175.0,0.032,4.62,34.4839,34.2418,5.18,0.69,6.43,0.16,1.0249733725056405,0.08639388527260428,5.309362069579217,0.7072316270288919,6.590578785211268,0.16399573960090247,24.71921713090137
419,GP15,22.0,9.24929,-151.99788,14308,43405,80,22-80,97.59239993,,0.5109394270000001,79.1,14.2881,83.2,0.008,4.675,34.5446,34.5485,17.5,1.69,21.81,0.22,1.026130689592596,0.5242906265675559,17.95728706787043,1.734160865411487,22.379910340014515,0.2257487517103711,25.78090008472168
420,GP15,22.0,9.24929,-151.99788,14306,43405,100,22-100,119.2641033,,0.459446828,98.2,12.8149,46.5,0.005,4.692,34.5704,34.5569,22.58,2.09,27.76,0.09,1.0265403390021988,0.4716407025686049,23.179280854669646,2.145469308514595,28.49675981070104,0.09238863051019788,26.103583189856863
421,GP15,22.0,9.24929,-151.99788,14304,43405,120,22-120,135.4869507,,0.477356259,118.3,12.1191,8.7,0.004,4.686,34.686,34.6833,26.49,2.47,31.88,0.04,1.0268570663145609,0.49017664770363367,27.201443686672715,2.5363369537969653,32.7362032741082,0.041074282652582436,26.329568309462047
422,GP15,22.0,9.24929,-151.99788,14302,43405,150,22-150,103.35057979999999,,0.719032441,148.7,11.5029,4.9,0.002,4.699,34.7256,34.7145,28.15,2.48,33.81,0.0,1.027142327726554,0.738548655159646,28.91405652550249,2.5473129727618535,34.72768210043479,0.0,26.47774422715861
423,GP15,22.0,9.24929,-151.99788,14299,43405,200,22-200,102.4178225,,0.975046959,198.9,10.856,5.7,0.001,4.699,34.7149,34.7205,30.2,2.51,34.68,0.0,1.0274799763811044,1.0018412264037877,31.029895286709355,2.5789747407165717,35.6330055808967,0.0,26.588889975830625
424,GP15,22.0,9.24929,-151.99788,14298,43405,260,22-260,89.10263815,,0.7954482820000001,259.0,10.241,6.8,0.001,4.696000000000001,34.6927,34.6967,32.64,2.55,35.22,0.0,1.027844059025419,0.8175967909156762,33.548830086589675,2.6210023505148183,36.200667758875255,0.0,26.681085675721533
425,GP15,22.0,9.24929,-151.99788,14296,43405,350,22-350,77.71567141,,1.645466249,348.9,9.4052,12.1,0.001,4.695,34.6506,34.6503,37.14,2.64,36.06,0.0,1.0283620970895548,1.6921351225117236,38.19336828590607,2.714875936316425,37.08273722104935,0.0,26.79054228398377
426,GP15,22.0,9.24929,-151.99788,14294,43405,500,22-500,66.49629869,,2.595939135,501.0,7.921,19.4,0.001,4.7,34.5813,34.5883,47.99,2.82,38.49,0.0,1.029240225590048,2.671844980925434,49.393238426066404,2.902457436163935,39.61545628296095,0.0,26.97022073569883
427,GP15,22.0,9.24929,-151.99788,14292,43405,750,22-750,55.35996939,,4.178211106,754.4,5.8299,27.7,0.001,4.703,34.5375,34.5414,71.84,3.03,42.2,0.0,1.0306711840201814,4.306361787707292,74.04341786000984,3.1229336875811495,43.49432396565166,0.0,27.224394668513696
428,GP15,22.0,9.24929,-151.99788,14290,43405,1000,22-1000,42.82013864,,5.280077442,1005.8,4.6299,38.6,0.001,4.706,34.558,34.5598,92.17,3.14,43.55,0.0,1.031998011502664,5.449029420724072,95.11925672020054,3.240473756118365,44.94351340094101,0.0,27.38484045053042
429,GP15,23.0,7.500210000000001,-151.99991,14322,43405,2,23-2,16.80864191,6.791753111,0.081208226,2.0,29.4994,195.7,0.003,4.678,33.3672,33.3398,0.0,0.01,0.0,0.0,1.0206809368680347,0.08288768819507109,0.0,0.010206809368680347,0.0,0.0,20.672349451919217
430,GP15,23.0,7.500210000000001,-151.99991,14358,43405,25,23-25,3.2092597489999997,0.0,,22.7,29.491,181.8,0.002,4.678999999999999,33.3577,33.3633,0.0,0.0,0.0,0.0,1.020765309672797,,0.0,0.0,0.0,0.0,20.669766111033255
431,GP15,23.0,7.500210000000001,-151.99991,14355,43405,60,23-60,41.41558717,0.0,0.23694247100000002,58.1,28.2582,201.3,0.006999999999999999,4.667,34.4487,34.4578,0.29,0.07,0.0,0.01,1.0221457200175852,0.2421897326230408,0.2964222588050997,0.07155020040123097,0.0,0.010221457200175851,21.900979836073134
432,GP15,23.0,7.500210000000001,-151.99991,14352,43405,80,23-80,53.038971200000006,,0.20223396100000002,78.9,25.9122,191.0,0.013999999999999999,4.659,34.6459,34.6701,1.47,0.22,1.19,0.07,1.0231354492210283,0.20691273453548292,1.5040091103549116,0.22508979882862623,1.2175311845730237,0.07161948144547199,22.800911840921117
433,GP15,23.0,7.500210000000001,-151.99991,14349,43405,100,23-100,75.59621913,42.3558373,0.156402555,99.1,21.068,135.6,0.008,4.678999999999999,34.7236,34.6823,4.98,0.62,7.73,0.11,1.0247011211339823,0.16026587345671933,5.103011583247232,0.635314695103069,7.920939666365683,0.11271712332473804,24.27430600280536
434,GP15,23.0,7.500210000000001,-151.99991,14346,43405,130,23-130,79.63568383,,0.19923145399999997,128.9,16.6076,118.7,0.005,4.69,34.6004,34.5892,10.94,1.13,14.92,0.04,1.0258741504293565,0.2043863986110554,11.223063205697159,1.1592377899851727,15.306042324405999,0.04103496601717426,25.309988849393903
435,GP15,23.0,7.500210000000001,-151.99991,14343,43405,160,23-160,134.6624511,59.00542967,0.436526731,159.3,12.796,66.9,0.004,4.695,34.5586,34.5629,22.48,2.03,27.3,0.01,1.0268088899640735,0.44822952809775574,23.08266384639237,2.084422046627069,28.031882696019206,0.010268088899640735,26.100904648109235
436,GP15,23.0,7.500210000000001,-151.99991,14340,43405,200,23-200,121.70284469999999,28.19775966,0.958094673,199.4,11.0528,23.6,0.001,4.698,34.679,34.6778,28.73,2.39,33.08,0.0,1.0274180264117625,0.9843637380492829,29.517719898809936,2.4555290831241123,33.986988313701104,0.0,26.52546447416671
437,GP15,23.0,7.500210000000001,-151.99991,14337,43405,300,23-300,79.18469294,27.36998556,1.449930467,301.0,9.9092,24.6,0.001,4.695,34.6776,34.6772,32.44,2.46,34.57,0.0,1.0280798450089577,1.4906442897871255,33.350910172090586,2.5290764187220356,35.54072024195967,0.0,26.726715078520556
438,GP15,23.0,7.500210000000001,-151.99991,14473,43406,500,23-500,48.86938934,,2.31323158,500.8,8.1809,25.0,0.001,4.7010000000000005,34.6045,34.6025,44.47,2.77,37.87,0.0,1.0292156247895323,2.380814085892577,45.7692188343905,2.8509272806670047,38.976395710779585,0.0,26.9495949116465
439,GP15,23.0,7.500210000000001,-151.99991,14470,43406,600,23-600,51.67326884,15.31508557,3.05599326,602.1,7.1474,26.9,0.001,4.704,34.5581,34.5669,54.25,2.88,39.58,0.0,1.0298006849387387,3.147063952316169,55.86668715792657,2.965825972623567,40.75951110987528,0.0,27.064545144980002
440,GP15,23.0,7.500210000000001,-151.99991,14467,43406,800,23-800,41.04651514,,4.259059364,804.5,5.6274,37.1,0.001,4.707,34.5417,34.534,73.6,3.0,41.95,0.0,1.0309309032368814,4.390795917068017,75.87651447823447,3.0927927097106442,43.24755139078718,0.0,27.25317241117341
441,GP15,23.0,7.500210000000001,-151.99991,14464,43406,1000,23-1000,36.76031502,1.798884691,5.427705812,1005.9,4.4945,53.1,0.001,4.707,34.5595,34.5617,91.58,2.99,41.82,0.0,1.0320175368715185,5.601487582963466,94.51216602669366,3.085732435245841,43.1589733919669,0.0,27.400433616907776
442,GP15,23.0,7.500210000000001,-151.99991,14461,43406,1250,23-1250,41.89307191,,,1259.6,3.6947,58.9,0.001,4.707,34.5813,34.5797,111.03,3.02,42.09,0.0,1.0332956159803892,,114.72681224230261,3.1205527602607757,43.491412476614585,0.0,27.503871873929256
443,GP15,23.0,7.500210000000001,-151.99991,14458,43406,1500,23-1500,18.93491308,0.5842801670000001,,1512.0,3.0694,71.2,0.001,4.708,34.6045,34.6065,125.2,2.94,41.38,0.0,1.0345426547265062,,129.52474037175858,3.041555404895928,42.80937505258283,0.0,27.584534389929786
444,GP15,23.0,7.500210000000001,-151.99991,14455,43406,1750,23-1750,29.97889679,,,1764.0,2.572,85.9,0.001,4.71,34.6237,34.6228,135.36,2.84,40.31,0.0,1.0357649406740534,,140.20114236963988,2.9415724315143117,41.751684758571095,0.0,27.64593266918928
445,GP15,23.0,7.500210000000001,-151.99991,14452,43406,2000,23-2000,13.6557518,0.0,,2017.3,2.1849,98.6,0.001,4.713,34.6433,34.6436,144.16,2.78,39.54,0.0,1.0369759111498347,,149.49044735136016,2.88279303299654,41.00202752686446,0.0,27.695596985878637
446,GP15,23.0,7.500210000000001,-151.99991,14428,43406,2150,23-2150,6.359819532,,,2171.7,2.0795,103.4,0.001,4.708,34.6505,34.6516,146.82,2.73,39.14,0.0,1.0376910260820946,,152.35379644937314,2.8328965012041185,40.61522676085318,0.0,27.71093770457628
447,GP15,23.0,7.500210000000001,-151.99991,14425,43406,2300,23-2300,22.15839285,,,2323.7,1.9815,105.8,0.001,4.709,34.6572,34.6567,150.24,2.74,38.99,0.0,1.0383922859267891,,156.0080570376408,2.8451948634394024,40.48691522828551,0.0,27.725090971285226
448,GP15,23.0,7.500210000000001,-151.99991,14422,43406,2450,23-2450,11.66728406,,,2477.2,1.9044,108.7,0.001,4.71,34.6628,34.6628,152.1,2.72,38.84,0.0,1.0390947350843718,,158.04630920633295,2.8263376794294914,40.358439510677,0.0,27.73658576169578
449,GP15,23.0,7.500210000000001,-151.99991,14419,43406,2600,23-2600,30.04557072,,,2630.0,1.8689,111.8,0.001,4.71,34.6658,34.6651,152.78,2.69,38.63,0.0,1.0397841959313028,,158.85822945438443,2.7970194870552043,40.16686348882623,0.0,27.742785930395712
450,GP15,23.0,7.500210000000001,-151.99991,14416,43406,2750,23-2750,0.149644345,,,2781.6,1.8282,113.5,0.001,4.71,34.6691,34.6688,154.64,2.69,38.46,0.0,1.0404673154446966,,160.89786566036787,2.798857078546234,40.01637295200303,0.0,27.749557380138413
451,GP15,23.0,7.500210000000001,-151.99991,14413,43406,2900,23-2900,0.478918324,0.0,,2934.7,1.7824,116.8,0.001,4.711,34.6715,34.6705,155.22,2.67,38.3,0.0,1.04115520008631,,161.60811015739705,2.7798843842304475,39.87624416330567,0.0,27.755930562427693
452,GP15,23.0,7.500210000000001,-151.99991,14410,43406,3100,23-3100,4.999397467,,,3138.2,1.6966,124.2,0.001,4.713,34.6757,34.675,154.54,2.61,37.83,0.0,1.042071196388265,,161.04168268984245,2.7198058225733712,39.42155335936806,0.0,27.76690010325433
